T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9958939    0.032781179    0.014791713   0.0041206431     0.99862762
      1.0000000     -1.9958846    0.032855331    0.013791758   0.0041286982     0.99862473
      1.0000000     -1.9958842    0.032859015    0.016121858   0.0041290450     0.99862459
      1.0000000     -1.9958891    0.032819360    0.014328804   0.0041218033     0.99862663
      1.0000000     -1.9958843    0.032857650    0.012331892   0.0041210966     0.99862595
      1.0000000     -1.9958882    0.032826995    0.013100269   0.0041177300     0.99862715
      1.0000000     -1.9958781    0.032907440    0.014223797   0.0041277184     0.99862380
      1.0000000     -1.9958915    0.032800566    0.019463564   0.0041195915     0.99862739
      1.0000000     -1.9958952    0.032770699    0.020670635   0.0041178707     0.99862831
      1.0000000     -1.9958916    0.032799852    0.017041053   0.0041229841     0.99862684
      1.0000000     -1.9958911    0.032803672    0.013822251   0.0041186428     0.99862749
      1.0000000     -1.9958906    0.032807452    0.017839323   0.0041190258     0.99862734
      1.0000000     -1.9958870    0.032835961    0.018726166   0.0041225021     0.99862617
      1.0000000     -1.9958856    0.032847750    0.019703608   0.0041171996     0.99862680
      1.0000000     -1.9958851    0.032851246    0.019382308   0.0041160484     0.99862692
      1.0000000     -1.9958867    0.032838447    0.019578571   0.0041138941     0.99862755
      1.0000000     -1.9958944    0.032777247    0.021897716   0.0041117728     0.99862919
      1.0000000     -1.9958949    0.032772998    0.025848485   0.0041116766     0.99862929
      1.0000000     -1.9958764    0.032920928    0.024215327   0.0041316100     0.99862286
      1.0000000     -1.9958710    0.032963805    0.024975000   0.0041343990     0.99862150
      1.0000000     -1.9958796    0.032895273    0.024294776   0.0041212946     0.99862512
      1.0000000     -1.9958832    0.032866860    0.027494307   0.0041137464     0.99862698
      1.0000000     -1.9958887    0.032823028    0.025166749   0.0041082430     0.99862882
      1.0000000     -1.9958980    0.032748382    0.020884559   0.0040979076     0.99863211
      1.0000000     -1.9958927    0.032791056    0.021581463   0.0041037146     0.99863024
      1.0000000     -1.9958942    0.032779171    0.021055340   0.0041002711     0.99863107
      1.0000000     -1.9958889    0.032821284    0.019888647   0.0041060105     0.99862923
      1.0000000     -1.9958885    0.032824689    0.021421635   0.0041078644     0.99862885
      1.0000000     -1.9958957    0.032767068    0.020557177   0.0040972970     0.99863182
      1.0000000     -1.9958895    0.032816225    0.020985476   0.0041034422     0.99862976
      1.0000000     -1.9958834    0.032864916    0.018034123   0.0041081099     0.99862796
      1.0000000     -1.9958868    0.032837986    0.016786085   0.0040967423     0.99863042
      1.0000000     -1.9958977    0.032751462    0.017924413   0.0040845579     0.99863427
      1.0000000     -1.9959000    0.032732760    0.018901402   0.0040822672     0.99863505
      1.0000000     -1.9959098    0.032654940    0.018290930   0.0040749044     0.99863791
      1.0000000     -1.9959102    0.032651612    0.018481944   0.0040694414     0.99863889
      1.0000000     -1.9959032    0.032707059    0.020499770   0.0040759751     0.99863664
      1.0000000     -1.9959009    0.032725451    0.017999312   0.0040801678     0.99863555
      1.0000000     -1.9959005    0.032729122    0.017564840   0.0040765771     0.99863607
      1.0000000     -1.9959036    0.032703788    0.018701364   0.0040698496     0.99863773
      1.0000000     -1.9959131    0.032628212    0.017278054   0.0040600327     0.99864095
      1.0000000     -1.9959081    0.032668161    0.016291216   0.0040669146     0.99863896
      1.0000000     -1.9959058    0.032686314    0.014285874   0.0040683683     0.99863834
      1.0000000     -1.9959018    0.032718533    0.016130357   0.0040747075     0.99863661
      1.0000000     -1.9959084    0.032665481    0.016855111   0.0040663697     0.99863911
      1.0000000     -1.9959053    0.032690456    0.016713053   0.0040682465     0.99863827
      1.0000000     -1.9959040    0.032701172    0.016296035   0.0040692306     0.99863789
      1.0000000     -1.9959061    0.032683838    0.017263816   0.0040632075     0.99863925
      1.0000000     -1.9959057    0.032687531    0.018027293   0.0040690013     0.99863821
      1.0000000     -1.9958983    0.032746616    0.017247174   0.0040782040     0.99863543
      1.0000000     -1.9959039    0.032701719    0.020268831   0.0040704982     0.99863766
      1.0000000     -1.9959069    0.032677814    0.018390086   0.0040693079     0.99863836
      1.0000000     -1.9959124    0.032633597    0.014800644   0.0040591359     0.99864099
      1.0000000     -1.9959171    0.032596567    0.013473504   0.0040507556     0.99864316
      1.0000000     -1.9959115    0.032641221    0.016207021   0.0040526224     0.99864191
      1.0000000     -1.9959195    0.032577466    0.013407415   0.0040413861     0.99864513
      1.0000000     -1.9959046    0.032695781    0.014319409   0.0040592646     0.99863966
      1.0000000     -1.9959034    0.032705979    0.014425420   0.0040703066     0.99863761
      1.0000000     -1.9958937    0.032782763    0.015535774   0.0040841645     0.99863368
      1.0000000     -1.9958942    0.032779235    0.015500625   0.0040854478     0.99863354
      1.0000000     -1.9958979    0.032749289    0.012615145   0.0040800996     0.99863506
      1.0000000     -1.9958975    0.032752513    0.012540289   0.0040805627     0.99863492
      1.0000000     -1.9958996    0.032736039    0.014554733   0.0040797942     0.99863539
      1.0000000     -1.9959008    0.032726230    0.018271721   0.0040818940     0.99863525
      1.0000000     -1.9959053    0.032690485    0.017709796   0.0040799085     0.99863633
      1.0000000     -1.9959049    0.032693896    0.020323780   0.0040840167     0.99863557
      1.0000000     -1.9959093    0.032658571    0.018804656   0.0040796139     0.99863704
      1.0000000     -1.9959048    0.032694209    0.019746976   0.0040808654     0.99863609
      1.0000000     -1.9959060    0.032684765    0.016848594   0.0040745004     0.99863735
      1.0000000     -1.9959080    0.032669022    0.016911000   0.0040713820     0.99863820
      1.0000000     -1.9959155    0.032608966    0.016060159   0.0040643217     0.99864064
      1.0000000     -1.9959127    0.032631589    0.013540079   0.0040648247     0.99864008
      1.0000000     -1.9959209    0.032565856    0.014604743   0.0040598202     0.99864229
      1.0000000     -1.9959165    0.032601018    0.014354528   0.0040599411     0.99864154
      1.0000000     -1.9959114    0.032642152    0.011999608   0.0040663228     0.99863961
      1.0000000     -1.9959086    0.032664292    0.012811328   0.0040668101     0.99863906
      1.0000000     -1.9959136    0.032624257    0.014209144   0.0040599282     0.99864105
      1.0000000     -1.9958961    0.032763641    0.013206589   0.0040840102     0.99863411
      1.0000000     -1.9959004    0.032729684    0.011714286   0.0040798115     0.99863552
      1.0000000     -1.9959038    0.032702117    0.010301538   0.0040771793     0.99863654
      1.0000000     -1.9958958    0.032766338    0.011061494   0.0040871670     0.99863352
      1.0000000     -1.9959000    0.032732760    0.011274618   0.0040830043     0.99863492
      1.0000000     -1.9959011    0.032723672    0.012072243   0.0040746928     0.99863650
      1.0000000     -1.9959038    0.032702581    0.012109280   0.0040702280     0.99863769
      1.0000000     -1.9959117    0.032639558    0.012159245   0.0040620397     0.99864038
      1.0000000     -1.9959135    0.032624933    0.010833647   0.0040591556     0.99864117
      1.0000000     -1.9959131    0.032628320    0.012324906   0.0040574107     0.99864139
      1.0000000     -1.9959082    0.032667357    0.010488806   0.0040634922     0.99863955
      1.0000000     -1.9959175    0.032593555   0.0088009294   0.0040569377     0.99864219
      1.0000000     -1.9959185    0.032585218   0.0078075926   0.0040567018     0.99864241
      1.0000000     -1.9959159    0.032606342   0.0059542435   0.0040583027     0.99864170
      1.0000000     -1.9959221    0.032557011   0.0062174632   0.0040511002     0.99864393
      1.0000000     -1.9959311    0.032484693   0.0068826007   0.0040413963     0.99864707
      1.0000000     -1.9959307    0.032488506   0.0081171533   0.0040430394     0.99864672
      1.0000000     -1.9959316    0.032480703   0.0069287273   0.0040406805     0.99864727
      1.0000000     -1.9959341    0.032461409   0.0059018116   0.0040376180     0.99864819
      1.0000000     -1.9959401    0.032413490   0.0047104693   0.0040295390     0.99865054
      1.0000000     -1.9959439    0.032383113   0.0069609712   0.0040269001     0.99865162
      1.0000000     -1.9959484    0.032347241   0.0088437276   0.0040228504     0.99865305
      1.0000000     -1.9959543    0.032300243   0.0083283929   0.0040181191     0.99865482
      1.0000000     -1.9959495    0.032338643   0.0062706406   0.0040208623     0.99865356
      1.0000000     -1.9959511    0.032325914   0.0094060284   0.0040182878     0.99865426
      1.0000000     -1.9959541    0.032302013    0.011886572   0.0040182031     0.99865477
      1.0000000     -1.9959599    0.032255836    0.011975528   0.0040135548     0.99865651
      1.0000000     -1.9959607    0.032249122    0.012578421   0.0040113821     0.99865702
      1.0000000     -1.9959538    0.032303745    0.012742657   0.0040172383     0.99865490
      1.0000000     -1.9959589    0.032263597    0.013454181   0.0040119451     0.99865662
      1.0000000     -1.9959569    0.032279059    0.016157813   0.0040132616     0.99865608
      1.0000000     -1.9959578    0.032272358    0.014457093   0.0040142285     0.99865606
      1.0000000     -1.9959517    0.032320653    0.015174138   0.0040196512     0.99865414
      1.0000000     -1.9959546    0.032297427    0.013415464   0.0040195641     0.99865464
      1.0000000     -1.9959541    0.032301646    0.015221918   0.0040181042     0.99865479
      1.0000000     -1.9959529    0.032311276    0.015091126   0.0040221039     0.99865392
      1.0000000     -1.9959565    0.032282899    0.015432143   0.0040155596     0.99865561
      1.0000000     -1.9959593    0.032260115    0.018375932   0.0040104120     0.99865695
      1.0000000     -1.9959608    0.032248253    0.017630912   0.0040079946     0.99865760
      1.0000000     -1.9959569    0.032279395    0.017445791   0.0040102892     0.99865657
      1.0000000     -1.9959651    0.032214073    0.019780369   0.0040045507     0.99865889
      1.0000000     -1.9959692    0.032181165    0.020987291   0.0040008465     0.99866020
      1.0000000     -1.9959727    0.032153789    0.022365167   0.0039965003     0.99866150
      1.0000000     -1.9959714    0.032163654    0.022466113   0.0039994707     0.99866080
      1.0000000     -1.9959748    0.032136517    0.021930629   0.0039971410     0.99866175
      1.0000000     -1.9959782    0.032109558    0.020408746   0.0039918618     0.99866320
      1.0000000     -1.9959757    0.032129956    0.021745888   0.0040003978     0.99866135
      1.0000000     -1.9959744    0.032139769    0.022573115   0.0040013527     0.99866098
      1.0000000     -1.9959712    0.032165142    0.023476961   0.0040062124     0.99865964
      1.0000000     -1.9959700    0.032174777    0.022874267   0.0040051913     0.99865961
      1.0000000     -1.9959701    0.032174002    0.022040422   0.0040093646     0.99865893
      1.0000000     -1.9959696    0.032178389    0.020744337   0.0040070488     0.99865922
      1.0000000     -1.9959748    0.032136483    0.023616129   0.0039999282     0.99866129
      1.0000000     -1.9959685    0.032187078    0.023834887   0.0040092022     0.99865868
      1.0000000     -1.9959705    0.032170950    0.024248558   0.0040046742     0.99865978
      1.0000000     -1.9959668    0.032200747    0.025682907   0.0040059053     0.99865895
      1.0000000     -1.9959707    0.032169454    0.026454140   0.0040023738     0.99866019
      1.0000000     -1.9959562    0.032285067    0.027139365   0.0040156270     0.99865556
      1.0000000     -1.9959532    0.032309176    0.025490032   0.0040202877     0.99865427
      1.0000000     -1.9959539    0.032302972    0.025855363   0.0040183131     0.99865473
      1.0000000     -1.9959516    0.032321862    0.026566667   0.0040141479     0.99865503
      1.0000000     -1.9959555    0.032290680    0.027186050   0.0040106459     0.99865627
      1.0000000     -1.9959512    0.032324430    0.027737187   0.0040158855     0.99865469
      1.0000000     -1.9959558    0.032288471    0.027609034   0.0040102243     0.99865639
      1.0000000     -1.9959578    0.032272530    0.024702795   0.0040095538     0.99865683
      1.0000000     -1.9959653    0.032212285    0.022376161   0.0040033346     0.99865913
      1.0000000     -1.9959599    0.032255697    0.021997068   0.0040054491     0.99865787
      1.0000000     -1.9959563    0.032284133    0.022160615   0.0040093967     0.99865662
      1.0000000     -1.9959564    0.032283065    0.020590031   0.0040114894     0.99865629
      1.0000000     -1.9959609    0.032247891    0.021677982   0.0040068613     0.99865780
      1.0000000     -1.9959585    0.032266374    0.020476220   0.0040092489     0.99865701
      1.0000000     -1.9959629    0.032231464    0.021937538   0.0040028353     0.99865881
      1.0000000     -1.9959606    0.032249885    0.020955303   0.0040034058     0.99865833
      1.0000000     -1.9959619    0.032239308    0.020143807   0.0040030746     0.99865861
      1.0000000     -1.9959651    0.032214395    0.017862651   0.0040018466     0.99865934
      1.0000000     -1.9959652    0.032213559    0.017924324   0.0040012202     0.99865946
      1.0000000     -1.9959617    0.032241355    0.018242515   0.0040059707     0.99865808
      1.0000000     -1.9959690    0.032183361    0.018214030   0.0039999850     0.99866030
