T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      2.4000000     -1.2375348      1.4113678  -0.0058555379      8.8048717     0.45544607
      2.4000000     -1.2375835      1.4114869  -0.0040156241      8.8074335     0.45555186
      2.4000000     -1.2374975      1.4113800  -0.0026081940      8.8114350     0.45525606
      2.4000000     -1.2375165      1.4119657  -0.0013463037      8.8152792     0.45529692
      2.4000000     -1.2374489      1.4113749 -0.00062269485      8.8147935     0.45514442
      2.4000000     -1.2374399      1.4113112 -0.00087532117      8.8122595     0.45518099
      2.4000000     -1.2375739      1.4114679  -0.0021298406      8.8100160     0.45548834
      2.4000000     -1.2375657      1.4107471  -0.0020587734      8.8075127     0.45541939
      2.4000000     -1.2376196      1.4110859  -0.0011494857      8.8086354     0.45555622
      2.4000000     -1.2375943      1.4104158  -0.0012104468      8.8053275     0.45553109
      2.4000000     -1.2376470      1.4102379  -0.0010453944      8.8008591     0.45569033
      2.4000000     -1.2375780      1.4109842 -0.00063181119      8.8066586     0.45553752
      2.4000000     -1.2375985      1.4111423 -0.00095672917      8.8063903     0.45563306
      2.4000000     -1.2376261      1.4110780  0.00041355517      8.8062757     0.45568205
      2.4000000     -1.2375543      1.4113109  0.00038328767      8.8077846     0.45548973
      2.4000000     -1.2373248      1.4106204  0.00042714286      8.8144208     0.45490846
      2.4000000     -1.2372975      1.4099688   0.0012299257      8.8102245     0.45490036
      2.4000000     -1.2373846      1.4102655   0.0015984396      8.8105169     0.45502746
      2.4000000     -1.2374097      1.4104911   0.0020618900      8.8113657     0.45499362
      2.4000000     -1.2374269      1.4107279   0.0012726788      8.8151207     0.45497469
      2.4000000     -1.2373961      1.4104071  0.00088143750      8.8140321     0.45493048
      2.4000000     -1.2373239      1.4096509 -0.00011012745      8.8125844     0.45479591
      2.4000000     -1.2374673      1.4101127 -0.00058777273      8.8127995     0.45505582
      2.4000000     -1.2374500      1.4098715  0.00033532903      8.8102199     0.45504251
      2.4000000     -1.2374317      1.4099063 -0.00075653846      8.8102862     0.45503429
      2.4000000     -1.2374110      1.4093934  -0.0015811115      8.8063116     0.45509321
      2.4000000     -1.2373525      1.4092145  -0.0011825253      8.8023811     0.45502432
      2.4000000     -1.2372830      1.4093477  -0.0026854686      8.8091505     0.45484081
      2.4000000     -1.2373117      1.4093601  -0.0027991969      8.8075866     0.45493432
      2.4000000     -1.2373550      1.4100459  -0.0033504441      8.8083776     0.45500952
      2.4000000     -1.2372891      1.4096475  -0.0039554105      8.8058069     0.45485490
      2.4000000     -1.2373949      1.4097669  -0.0038159356      8.8044533     0.45504850
      2.4000000     -1.2372570      1.4086673  -0.0032634512      8.8019109     0.45475148
      2.4000000     -1.2372400      1.4088379  -0.0039196788      8.8016907     0.45472318
      2.4000000     -1.2373249      1.4086200  -0.0025074729      8.8024070     0.45486053
      2.4000000     -1.2373083      1.4082521 -0.00076368862      8.7996612     0.45484113
      2.4000000     -1.2373121      1.4086690  0.00014146726      8.8037161     0.45477840
      2.4000000     -1.2372757      1.4081668  0.00079360059      8.8014534     0.45469268
      2.4000000     -1.2373451      1.4084105 -4.7352941E-07      8.8020940     0.45482196
      2.4000000     -1.2373379      1.4086799  0.00086316082      8.8091222     0.45471408
